Record #:  1
Notes :
gain 6 zorye running

12/11/20259:37:55 pm
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
82.683277E-3	4.893923E-3	11.902714E-3	-335.795593E-3	-400.000000E-3	235.524702E-3	118.649864E-3	-400.000000E-3
82.681608E-3	4.901552E-3	11.933231E-3	-335.798740E-3	-400.000000E-3	235.510302E-3	118.641090E-3	-400.000000E-3
82.680750E-3	4.908514E-3	11.941719E-3	-335.795736E-3	-400.000000E-3	235.497999E-3	118.631792E-3	-400.000000E-3
82.681608E-3	4.901695E-3	11.936092E-3	-335.780001E-3	-400.000000E-3	235.500765E-3	118.627977E-3	-400.000000E-3
82.683325E-3	4.901838E-3	11.925125E-3	-335.739660E-3	-400.000000E-3	235.527325E-3	118.656683E-3	-400.000000E-3
82.682800E-3	4.907131E-3	11.941862E-3	-335.684872E-3	-400.000000E-3	235.571051E-3	118.700457E-3	-400.000000E-3
82.683325E-3	4.908609E-3	11.955452E-3	-335.682440E-3	-400.000000E-3	235.560369E-3	118.689394E-3	-400.000000E-3
82.684469E-3	4.915142E-3	11.993170E-3	-335.702610E-3	-400.000000E-3	235.527706E-3	118.652058E-3	-400.000000E-3
82.684183E-3	4.916143E-3	12.024593E-3	-335.638809E-3	-400.000000E-3	235.577774E-3	118.697882E-3	-400.000000E-3
82.685184E-3	4.913282E-3	12.016487E-3	-335.590649E-3	-400.000000E-3	235.614204E-3	118.739462E-3	-400.000000E-3
82.684565E-3	4.919767E-3	11.999035E-3	-335.588074E-3	-400.000000E-3	235.602760E-3	118.732595E-3	-400.000000E-3
82.683945E-3	4.924965E-3	11.993837E-3	-335.583878E-3	-400.000000E-3	235.591602E-3	118.725920E-3	-400.000000E-3
82.684088E-3	4.927063E-3	11.987257E-3	-335.569429E-3	-400.000000E-3	235.583878E-3	118.725491E-3	-400.000000E-3
82.682085E-3	4.937935E-3	11.991644E-3	-335.562277E-3	-400.000000E-3	235.567379E-3	118.713522E-3	-400.000000E-3
82.682800E-3	4.936743E-3	11.988831E-3	-335.592175E-3	-400.000000E-3	235.511017E-3	118.663979E-3	-400.000000E-3
82.685566E-3	4.942703E-3	11.987257E-3	-335.578632E-3	-400.000000E-3	235.502672E-3	118.658066E-3	-400.000000E-3
82.685518E-3	4.957390E-3	12.011480E-3	-335.556650E-3	-400.000000E-3	235.510921E-3	118.669653E-3	-400.000000E-3
82.686853E-3	4.962873E-3	12.035561E-3	-335.575581E-3	-400.000000E-3	235.475397E-3	118.640471E-3	-400.000000E-3
82.687521E-3	4.966879E-3	12.052155E-3	-335.568285E-3	-400.000000E-3	235.468960E-3	118.636751E-3	-400.000000E-3
82.686949E-3	4.977560E-3	12.069273E-3	-335.526991E-3	-400.000000E-3	235.494804E-3	118.662405E-3	-400.000000E-3
82.685947E-3	4.988527E-3	12.077475E-3	-335.495663E-3	-400.000000E-3	235.513353E-3	118.685770E-3	-400.000000E-3
82.685137E-3	4.994011E-3	12.080288E-3	-335.492277E-3	-400.000000E-3	235.498953E-3	118.680477E-3	-400.000000E-3
82.682991E-3	5.008602E-3	12.121105E-3	-335.518074E-3	-400.000000E-3	235.457230E-3	118.643427E-3	-400.000000E-3
82.682610E-3	5.017090E-3	12.170267E-3	-335.517836E-3	-400.000000E-3	235.441589E-3	118.628645E-3	-400.000000E-3
82.683086E-3	5.033779E-3	12.196589E-3	-335.475874E-3	-400.000000E-3	235.465145E-3	118.654394E-3	-400.000000E-3
82.682800E-3	5.048895E-3	12.205315E-3	-335.445452E-3	-400.000000E-3	235.477781E-3	118.670893E-3	-400.000000E-3
82.683659E-3	5.055904E-3	12.202787E-3	-335.417795E-3	-400.000000E-3	235.492229E-3	118.687487E-3	-400.000000E-3
82.684088E-3	5.066729E-3	12.210512E-3	-335.390139E-3	-400.000000E-3	235.504866E-3	118.703175E-3	-400.000000E-3
82.682180E-3	5.081797E-3	12.222433E-3	-335.386324E-3	-400.000000E-3	235.492039E-3	118.691778E-3	-400.000000E-3
82.680750E-3	5.089140E-3	12.253332E-3	-335.412502E-3	-400.000000E-3	235.449743E-3	118.657398E-3	-400.000000E-3
82.681990E-3	5.102777E-3	12.292337E-3	-335.400391E-3	-400.000000E-3	235.445213E-3	118.658590E-3	-400.000000E-3
82.682705E-3	5.110455E-3	12.306499E-3	-335.349655E-3	-400.000000E-3	235.477877E-3	118.693399E-3	-400.000000E-3
82.683706E-3	5.115032E-3	12.324762E-3	-335.312653E-3	-400.000000E-3	235.496521E-3	118.712378E-3	-400.000000E-3
82.684040E-3	5.117750E-3	12.339354E-3	-335.321188E-3	-400.000000E-3	235.473347E-3	118.687773E-3	-400.000000E-3
82.684183E-3	5.118036E-3	12.358856E-3	-335.281706E-3	-400.000000E-3	235.501862E-3	118.715286E-3	-400.000000E-3
82.685280E-3	5.124331E-3	12.399006E-3	-335.259390E-3	-400.000000E-3	235.514069E-3	118.732929E-3	-400.000000E-3
82.685375E-3	5.127954E-3	12.442255E-3	-335.219193E-3	-400.000000E-3	235.543633E-3	118.763161E-3	-400.000000E-3
82.685852E-3	5.130100E-3	12.448931E-3	-335.211039E-3	-400.000000E-3	235.539198E-3	118.758821E-3	-400.000000E-3
82.685137E-3	5.129814E-3	12.454414E-3	-335.276794E-3	-400.000000E-3	235.460663E-3	118.682194E-3	-400.000000E-3
82.686329E-3	5.128574E-3	12.453079E-3	-335.257959E-3	-400.000000E-3	235.466671E-3	118.692446E-3	-400.000000E-3
82.688427E-3	5.137968E-3	12.436676E-3	-335.201645E-3	-400.000000E-3	235.513115E-3	118.743610E-3	-400.000000E-3
82.689047E-3	5.139875E-3	12.428951E-3	-335.158539E-3	-400.000000E-3	235.547161E-3	118.785572E-3	-400.000000E-3
82.687950E-3	5.136633E-3	12.445498E-3	-335.132694E-3	-400.000000E-3	235.556889E-3	118.802023E-3	-400.000000E-3
82.685757E-3	5.136776E-3	12.490892E-3	-335.157871E-3	-400.000000E-3	235.509109E-3	118.760443E-3	-400.000000E-3
82.684374E-3	5.120325E-3	12.495375E-3	-335.097408E-3	-400.000000E-3	235.544586E-3	118.798923E-3	-400.000000E-3
82.684422E-3	5.118942E-3	12.467813E-3	-335.028124E-3	-400.000000E-3	235.586357E-3	118.848133E-3	-400.000000E-3
82.686090E-3	5.112553E-3	12.491179E-3	-335.074520E-3	-400.000000E-3	235.514498E-3	118.784094E-3	-400.000000E-3
82.687378E-3	5.099630E-3	12.485600E-3	-335.106897E-3	-400.000000E-3	235.459137E-3	118.737364E-3	-400.000000E-3
82.686377E-3	5.090094E-3	12.488985E-3	-335.075808E-3	-400.000000E-3	235.464764E-3	118.747616E-3	-400.000000E-3
82.685328E-3	5.077076E-3	12.473011E-3	-335.026550E-3	-400.000000E-3	235.490751E-3	118.780994E-3	-400.000000E-3
82.684088E-3	5.068493E-3	12.453794E-3	-334.987307E-3	-400.000000E-3	235.502243E-3	118.801737E-3	-400.000000E-3
82.681561E-3	5.067396E-3	12.431574E-3	-334.947205E-3	-400.000000E-3	235.515404E-3	118.824100E-3	-400.000000E-3
82.678938E-3	5.065632E-3	12.446260E-3	-334.983778E-3	-400.000000E-3	235.461283E-3	118.778801E-3	-400.000000E-3
82.677364E-3	5.062532E-3	12.480736E-3	-334.988451E-3	-400.000000E-3	235.444975E-3	118.758488E-3	-400.000000E-3
82.677650E-3	5.053186E-3	12.525272E-3	-334.951735E-3	-400.000000E-3	235.463572E-3	118.775034E-3	-400.000000E-3
82.678032E-3	5.050230E-3	12.562084E-3	-334.910202E-3	-400.000000E-3	235.484743E-3	118.802786E-3	-400.000000E-3
82.677460E-3	5.053854E-3	12.558079E-3	-334.917974E-3	-400.000000E-3	235.455465E-3	118.778753E-3	-400.000000E-3
82.676458E-3	5.052996E-3	12.529087E-3	-334.942150E-3	-400.000000E-3	235.412025E-3	118.741083E-3	-400.000000E-3
82.674313E-3	5.042934E-3	12.501717E-3	-334.980631E-3	-400.000000E-3	235.362291E-3	118.693304E-3	-400.000000E-3
82.673073E-3	5.027580E-3	12.499475E-3	-334.972000E-3	-400.000000E-3	235.353613E-3	118.691683E-3	-400.000000E-3
82.669258E-3	5.018663E-3	12.485409E-3	-334.903002E-3	-400.000000E-3	235.398340E-3	118.740511E-3	-400.000000E-3
82.669401E-3	5.020237E-3	12.466097E-3	-334.851646E-3	-400.000000E-3	235.429192E-3	118.770266E-3	-400.000000E-3
82.668972E-3	5.016851E-3	12.457800E-3	-334.858990E-3	-400.000000E-3	235.402060E-3	118.742085E-3	-400.000000E-3
82.668591E-3	5.010557E-3	12.434292E-3	-334.857559E-3	-400.000000E-3	235.387754E-3	118.725729E-3	-400.000000E-3
82.669306E-3	5.006313E-3	12.387419E-3	-334.800100E-3	-400.000000E-3	235.430002E-3	118.773699E-3	-400.000000E-3
82.669449E-3	5.006790E-3	12.378740E-3	-334.707546E-3	-400.000000E-3	235.510349E-3	118.855333E-3	-400.000000E-3
82.671452E-3	5.004835E-3	12.418413E-3	-334.686852E-3	-400.000000E-3	235.518646E-3	118.864250E-3	-400.000000E-3
82.673740E-3	5.001974E-3	12.473965E-3	-334.741449E-3	-400.000000E-3	235.445976E-3	118.795538E-3	-400.000000E-3
82.676554E-3	4.990911E-3	12.475300E-3	-334.752989E-3	-400.000000E-3	235.422564E-3	118.770266E-3	-400.000000E-3
82.679510E-3	4.984570E-3	12.447643E-3	-334.747982E-3	-400.000000E-3	235.410786E-3	118.758488E-3	-400.000000E-3
82.678652E-3	4.985666E-3	12.412834E-3	-334.680843E-3	-400.000000E-3	235.445738E-3	118.801880E-3	-400.000000E-3
82.677269E-3	4.979658E-3	12.379742E-3	-334.640741E-3	-400.000000E-3	235.458803E-3	118.822527E-3	-400.000000E-3
82.676601E-3	4.980469E-3	12.374210E-3	-334.615088E-3	-400.000000E-3	235.459900E-3	118.823481E-3	-400.000000E-3
82.676935E-3	4.975033E-3	12.352991E-3	-334.616232E-3	-400.000000E-3	235.430145E-3	118.794870E-3	-400.000000E-3
82.677174E-3	4.971790E-3	12.342024E-3	-334.640980E-3	-400.000000E-3	235.378790E-3	118.737125E-3	-400.000000E-3
82.676792E-3	4.967356E-3	12.320280E-3	-334.629345E-3	-400.000000E-3	235.367584E-3	118.719292E-3	-400.000000E-3
82.675934E-3	4.965115E-3	12.308598E-3	-334.603357E-3	-400.000000E-3	235.367346E-3	118.719912E-3	-400.000000E-3
82.673025E-3	4.969263E-3	12.322092E-3	-334.599066E-3	-400.000000E-3	235.345793E-3	118.700552E-3	-400.000000E-3
82.672501E-3	4.967260E-3	12.342501E-3	-334.615231E-3	-400.000000E-3	235.298967E-3	118.661690E-3	-400.000000E-3
82.673025E-3	4.957724E-3	12.337923E-3	-334.623861E-3	-400.000000E-3	235.261393E-3	118.626308E-3	-400.000000E-3
82.671833E-3	4.955626E-3	12.339354E-3	-334.573841E-3	-400.000000E-3	235.279942E-3	118.650150E-3	-400.000000E-3
82.669449E-3	4.942989E-3	12.342644E-3	-334.485245E-3	-400.000000E-3	235.335636E-3	118.712425E-3	-400.000000E-3
82.667208E-3	4.938793E-3	12.351942E-3	-334.438801E-3	-400.000000E-3	235.355902E-3	118.738937E-3	-400.000000E-3
82.665348E-3	4.946899E-3	12.367630E-3	-334.405041E-3	-400.000000E-3	235.370302E-3	118.753958E-3	-400.000000E-3
82.661343E-3	4.950571E-3	12.385559E-3	-334.365559E-3	-400.000000E-3	235.390854E-3	118.773937E-3	-400.000000E-3
82.658434E-3	4.938555E-3	12.377119E-3	-334.367514E-3	-400.000000E-3	235.369968E-3	118.753529E-3	-400.000000E-3
82.656670E-3	4.933977E-3	12.371969E-3	-334.386873E-3	-400.000000E-3	235.340929E-3	118.720531E-3	-400.000000E-3
82.656288E-3	4.936981E-3	12.371922E-3	-334.345293E-3	-400.000000E-3	235.370064E-3	118.751764E-3	-400.000000E-3
82.655478E-3	4.933500E-3	12.374353E-3	-334.302664E-3	-400.000000E-3	235.388899E-3	118.775558E-3	-400.000000E-3
82.654476E-3	4.942846E-3	12.368822E-3	-334.331369E-3	-400.000000E-3	235.345316E-3	118.733931E-3	-400.000000E-3
82.653141E-3	4.945755E-3	12.363338E-3	-334.358644E-3	-400.000000E-3	235.308218E-3	118.697453E-3	-400.000000E-3
82.651901E-3	4.938364E-3	12.362337E-3	-334.306765E-3	-400.000000E-3	235.346556E-3	118.731928E-3	-400.000000E-3
82.652473E-3	4.939747E-3	12.368870E-3	-334.264469E-3	-400.000000E-3	235.381508E-3	118.756199E-3	-400.000000E-3
82.653332E-3	4.942465E-3	12.412834E-3	-334.244776E-3	-400.000000E-3	235.391998E-3	118.758392E-3	-400.000000E-3
82.655525E-3	4.929113E-3	12.452316E-3	-334.209394E-3	-400.000000E-3	235.412216E-3	118.773603E-3	-400.000000E-3
82.658911E-3	4.924297E-3	12.445498E-3	-334.166861E-3	-400.000000E-3	235.437107E-3	118.796873E-3	-400.000000E-3
82.661295E-3	4.912996E-3	12.421751E-3	-334.138727E-3	-400.000000E-3	235.455704E-3	118.810129E-3	-400.000000E-3
82.662296E-3	4.908085E-3	12.449932E-3	-334.140158E-3	-400.000000E-3	235.445929E-3	118.797731E-3	-400.000000E-3
82.661390E-3	4.900169E-3	12.456226E-3	-334.138489E-3	-400.000000E-3	235.435581E-3	118.783808E-3	-400.000000E-3
82.659149E-3	4.891443E-3	12.443066E-3	-334.140491E-3	-400.000000E-3	235.418844E-3	118.764782E-3	-400.000000E-3
82.660246E-3	4.885674E-3	12.427139E-3	-334.134197E-3	-400.000000E-3	235.412312E-3	118.760395E-3	-400.000000E-3
82.663202E-3	4.883289E-3	12.416267E-3	-334.144449E-3	-400.000000E-3	235.386658E-3	118.733215E-3	-400.000000E-3
82.662296E-3	4.888344E-3	12.409163E-3	-334.146070E-3	-400.000000E-3	235.372448E-3	118.714714E-3	-400.000000E-3
82.660770E-3	4.893112E-3	12.378311E-3	-334.152889E-3	-400.000000E-3	235.349703E-3	118.686104E-3	-400.000000E-3
82.661057E-3	4.901314E-3	12.349558E-3	-334.110212E-3	-400.000000E-3	235.383272E-3	118.714476E-3	-400.000000E-3
82.662868E-3	4.901838E-3	12.328196E-3	-334.085560E-3	-400.000000E-3	235.402250E-3	118.727446E-3	-400.000000E-3
82.661867E-3	4.900455E-3	12.317085E-3	-334.133244E-3	-400.000000E-3	235.345650E-3	118.660879E-3	-400.000000E-3
82.659864E-3	4.905891E-3	12.310028E-3	-334.214544E-3	-400.000000E-3	235.246944E-3	118.555689E-3	-400.000000E-3
82.655096E-3	4.909801E-3	12.290239E-3	-334.231472E-3	-400.000000E-3	235.212994E-3	118.516350E-3	-400.000000E-3
82.651997E-3	4.897070E-3	12.240791E-3	-334.161949E-3	-400.000000E-3	235.264063E-3	118.567896E-3	-400.000000E-3
82.648993E-3	4.890156E-3	12.214375E-3	-334.149170E-3	-400.000000E-3	235.260201E-3	118.559980E-3	-400.000000E-3
82.644653E-3	4.891968E-3	12.195730E-3	-334.162140E-3	-400.000000E-3	235.231733E-3	118.525553E-3	-400.000000E-3
82.644939E-3	4.889727E-3	12.176514E-3	-334.180784E-3	-400.000000E-3	235.193586E-3	118.483067E-3	-400.000000E-3
82.646036E-3	4.889774E-3	12.148905E-3	-334.207392E-3	-400.000000E-3	235.142660E-3	118.436003E-3	-400.000000E-3
82.645559E-3	4.886293E-3	12.125874E-3	-334.174967E-3	-400.000000E-3	235.147619E-3	118.445063E-3	-400.000000E-3
82.643700E-3	4.883909E-3	12.115049E-3	-334.140015E-3	-400.000000E-3	235.158539E-3	118.457603E-3	-400.000000E-3
82.643175E-3	4.880095E-3	12.119007E-3	-334.100246E-3	-400.000000E-3	235.184956E-3	118.483925E-3	-400.000000E-3
82.643223E-3	4.871750E-3	12.123346E-3	-334.081984E-3	-400.000000E-3	235.187435E-3	118.487406E-3	-400.000000E-3
82.643175E-3	4.861641E-3	12.125111E-3	-334.100056E-3	-400.000000E-3	235.154772E-3	118.455839E-3	-400.000000E-3
82.643557E-3	4.857683E-3	12.108278E-3	-334.100533E-3	-400.000000E-3	235.133553E-3	118.438292E-3	-400.000000E-3
82.645226E-3	4.852915E-3	12.102127E-3	-334.078598E-3	-400.000000E-3	235.135937E-3	118.441057E-3	-400.000000E-3
82.643700E-3	4.847288E-3	12.100029E-3	-334.059477E-3	-400.000000E-3	235.132170E-3	118.440437E-3	-400.000000E-3
82.641745E-3	4.844904E-3	12.102318E-3	-334.023809E-3	-400.000000E-3	235.144377E-3	118.455935E-3	-400.000000E-3
82.637072E-3	4.843092E-3	12.096262E-3	-334.022236E-3	-400.000000E-3	235.135031E-3	118.440294E-3	-400.000000E-3
82.637453E-3	4.840660E-3	12.066507E-3	-334.024620E-3	-400.000000E-3	235.123301E-3	118.422031E-3	-400.000000E-3
82.638979E-3	4.844618E-3	12.060070E-3	-333.996630E-3	-400.000000E-3	235.136175E-3	118.437195E-3	-400.000000E-3
82.637739E-3	4.841042E-3	12.078428E-3	-333.989573E-3	-400.000000E-3	235.126829E-3	118.429565E-3	-400.000000E-3
82.639360E-3	4.843473E-3	12.094975E-3	-333.988762E-3	-400.000000E-3	235.108614E-3	118.408489E-3	-400.000000E-3
82.641840E-3	4.846811E-3	12.104893E-3	-333.994627E-3	-400.000000E-3	235.082293E-3	118.379211E-3	-400.000000E-3
82.643318E-3	4.842043E-3	12.102938E-3	-333.985043E-3	-400.000000E-3	235.068607E-3	118.365145E-3	-400.000000E-3
82.643270E-3	4.841423E-3	12.106276E-3	-333.986139E-3	-400.000000E-3	235.043144E-3	118.338490E-3	-400.000000E-3
82.640457E-3	4.844093E-3	12.105608E-3	-333.993959E-3	-400.000000E-3	235.009241E-3	118.303823E-3	-400.000000E-3
82.634926E-3	4.854441E-3	12.099504E-3	-334.000111E-3	-400.000000E-3	234.970427E-3	118.266439E-3	-400.000000E-3
82.632494E-3	4.861641E-3	12.089205E-3	-334.026432E-3	-400.000000E-3	234.911728E-3	118.200731E-3	-400.000000E-3
82.627583E-3	4.872847E-3	12.075281E-3	-334.035873E-3	-400.000000E-3	234.873390E-3	118.161583E-3	-400.000000E-3
82.622576E-3	4.877281E-3	12.045431E-3	-334.045506E-3	-400.000000E-3	234.836817E-3	118.129683E-3	-400.000000E-3
82.620716E-3	4.884291E-3	12.000895E-3	-334.069204E-3	-400.000000E-3	234.788132E-3	118.084192E-3	-400.000000E-3
82.617712E-3	4.886055E-3	11.923218E-3	-334.082603E-3	-400.000000E-3	234.757328E-3	118.053865E-3	-400.000000E-3
82.615566E-3	4.883480E-3	11.858988E-3	-334.094000E-3	-400.000000E-3	234.731627E-3	118.034267E-3	-400.000000E-3
82.611418E-3	4.894447E-3	11.804342E-3	-334.126091E-3	-400.000000E-3	234.680462E-3	117.993736E-3	-400.000000E-3
82.606983E-3	4.912996E-3	11.728096E-3	-334.140968E-3	-400.000000E-3	234.650993E-3	117.966652E-3	-400.000000E-3
82.604456E-3	4.941130E-3	11.691475E-3	-334.153509E-3	-400.000000E-3	234.618330E-3	117.940807E-3	-400.000000E-3
82.602787E-3	4.956818E-3	11.738014E-3	-334.175539E-3	-400.000000E-3	234.583664E-3	117.905331E-3	-400.000000E-3
82.601500E-3	4.965925E-3	11.847258E-3	-334.165239E-3	-400.000000E-3	234.582472E-3	117.898178E-3	-400.000000E-3
82.603645E-3	4.979038E-3	11.981630E-3	-334.088564E-3	-400.000000E-3	234.647083E-3	117.956829E-3	-400.000000E-3
82.605743E-3	4.977846E-3	12.159538E-3	-333.936167E-3	-400.000000E-3	234.789801E-3	118.099117E-3	-400.000000E-3
82.608843E-3	4.988384E-3	12.413692E-3	-333.811808E-3	-400.000000E-3	234.907961E-3	118.220949E-3	-400.000000E-3
82.610941E-3	4.977369E-3	12.693691E-3	-333.713150E-3	-400.000000E-3	234.992504E-3	118.314028E-3	-400.000000E-3
82.613611E-3	4.967737E-3	13.014889E-3	-333.551025E-3	-400.000000E-3	235.143709E-3	118.470335E-3	-400.000000E-3
82.613611E-3	4.976177E-3	13.258505E-3	-333.363390E-3	-400.000000E-3	235.328007E-3	118.655634E-3	-400.000000E-3
82.612181E-3	4.964113E-3	13.431263E-3	-333.242369E-3	-400.000000E-3	235.444212E-3	118.768263E-3	-400.000000E-3
82.611370E-3	4.935169E-3	13.566017E-3	-333.143091E-3	-400.000000E-3	235.535288E-3	118.859529E-3	-400.000000E-3
82.610703E-3	4.883003E-3	13.598871E-3	-333.095503E-3	-400.000000E-3	235.564756E-3	118.889666E-3	-400.000000E-3
82.609463E-3	4.791784E-3	13.465548E-3	-333.120918E-3	-400.000000E-3	235.520887E-3	118.843889E-3	-400.000000E-3
82.608128E-3	4.702044E-3	13.174248E-3	-333.249617E-3	-400.000000E-3	235.381651E-3	118.695593E-3	-400.000000E-3
82.606220E-3	4.648352E-3	12.896204E-3	-333.362389E-3	-400.000000E-3	235.256195E-3	118.575001E-3	-400.000000E-3
82.604456E-3	4.590130E-3	12.697363E-3	-333.402348E-3	-400.000000E-3	235.201073E-3	118.526649E-3	-400.000000E-3
82.604790E-3	4.549551E-3	12.477446E-3	-333.454561E-3	-400.000000E-3	235.135555E-3	118.460751E-3	-400.000000E-3
82.608509E-3	4.565430E-3	12.348557E-3	-333.502722E-3	-400.000000E-3	235.079813E-3	118.405294E-3	-400.000000E-3
82.609415E-3	4.614592E-3	12.283516E-3	-333.522797E-3	-400.000000E-3	235.050488E-3	118.381500E-3	-400.000000E-3
82.605791E-3	4.668713E-3	12.256289E-3	-333.526421E-3	-400.000000E-3	235.044765E-3	118.367624E-3	-400.000000E-3
82.604694E-3	4.736090E-3	12.214756E-3	-333.565283E-3	-400.000000E-3	235.008621E-3	118.319654E-3	-400.000000E-3
82.603407E-3	4.807425E-3	12.142563E-3	-333.656168E-3	-400.000000E-3	234.917831E-3	118.228483E-3	-400.000000E-3
82.603407E-3	4.849291E-3	12.065935E-3	-333.754826E-3	-400.000000E-3	234.825325E-3	118.135357E-3	-400.000000E-3
82.600975E-3	4.880762E-3	12.017393E-3	-333.797550E-3	-400.000000E-3	234.782267E-3	118.093634E-3	-400.000000E-3
82.597065E-3	4.898262E-3	11.972809E-3	-333.853579E-3	-400.000000E-3	234.722090E-3	118.043613E-3	-400.000000E-3
82.597876E-3	4.894400E-3	11.957264E-3	-333.913088E-3	-400.000000E-3	234.670591E-3	117.999458E-3	-400.000000E-3
82.598019E-3	4.885817E-3	11.971235E-3	-333.915663E-3	-400.000000E-3	234.674644E-3	118.003988E-3	-400.000000E-3
82.594347E-3	4.877424E-3	11.989880E-3	-333.888578E-3	-400.000000E-3	234.702778E-3	118.028736E-3	-400.000000E-3
82.590771E-3	4.874134E-3	12.001038E-3	-333.897638E-3	-400.000000E-3	234.687042E-3	118.010712E-3	-400.000000E-3
82.587814E-3	4.871321E-3	12.017202E-3	-333.905029E-3	-400.000000E-3	234.663105E-3	117.991400E-3	-400.000000E-3
82.584810E-3	4.866457E-3	12.010193E-3	-333.924723E-3	-400.000000E-3	234.621000E-3	117.953968E-3	-400.000000E-3
82.582188E-3	4.868841E-3	12.007904E-3	-333.919764E-3	-400.000000E-3	234.609413E-3	117.944860E-3	-400.000000E-3
82.581043E-3	4.867792E-3	11.990595E-3	-333.907175E-3	-400.000000E-3	234.613705E-3	117.949295E-3	-400.000000E-3
82.579136E-3	4.861069E-3	11.986780E-3	-333.914709E-3	-400.000000E-3	234.596252E-3	117.935705E-3	-400.000000E-3
82.576847E-3	4.854965E-3	11.997509E-3	-333.944368E-3	-400.000000E-3	234.564734E-3	117.902136E-3	-400.000000E-3
82.575655E-3	4.859018E-3	11.989784E-3	-333.968115E-3	-400.000000E-3	234.545612E-3	117.878628E-3	-400.000000E-3
82.573938E-3	4.858065E-3	11.979866E-3	-333.961296E-3	-400.000000E-3	234.564209E-3	117.890215E-3	-400.000000E-3
82.573748E-3	4.862309E-3	11.994600E-3	-333.960867E-3	-400.000000E-3	234.573412E-3	117.894888E-3	-400.000000E-3
82.573795E-3	4.862356E-3	12.007952E-3	-333.936310E-3	-400.000000E-3	234.607649E-3	117.922497E-3	-400.000000E-3
82.572126E-3	4.860544E-3	12.008810E-3	-333.915091E-3	-400.000000E-3	234.633732E-3	117.941046E-3	-400.000000E-3
82.571936E-3	4.862213E-3	12.016916E-3	-333.896208E-3	-400.000000E-3	234.644794E-3	117.953348E-3	-400.000000E-3
82.572365E-3	4.855919E-3	12.021971E-3	-333.896112E-3	-400.000000E-3	234.634066E-3	117.943287E-3	-400.000000E-3
82.572460E-3	4.858637E-3	12.012577E-3	-333.875608E-3	-400.000000E-3	234.646130E-3	117.950964E-3	-400.000000E-3
82.569551E-3	4.857016E-3	12.021351E-3	-333.858776E-3	-400.000000E-3	234.657097E-3	117.962313E-3	-400.000000E-3
82.568979E-3	4.863310E-3	12.042713E-3	-333.859396E-3	-400.000000E-3	234.648180E-3	117.947054E-3	-400.000000E-3
82.571173E-3	4.867649E-3	12.061548E-3	-333.851862E-3	-400.000000E-3	234.639549E-3	117.942047E-3	-400.000000E-3
82.573938E-3	4.868412E-3	12.066889E-3	-333.860540E-3	-400.000000E-3	234.614754E-3	117.926311E-3	-400.000000E-3
82.575226E-3	4.876709E-3	12.069035E-3	-333.876133E-3	-400.000000E-3	234.590626E-3	117.915821E-3	-400.000000E-3
82.578278E-3	4.883337E-3	12.048864E-3	-333.863831E-3	-400.000000E-3	234.588146E-3	117.927742E-3	-400.000000E-3
82.578993E-3	4.887629E-3	12.053680E-3	-333.838654E-3	-400.000000E-3	234.596395E-3	117.941809E-3	-400.000000E-3
82.580042E-3	4.883337E-3	12.088966E-3	-333.846998E-3	-400.000000E-3	234.572506E-3	117.922211E-3	-400.000000E-3
82.581711E-3	4.886103E-3	12.128735E-3	-333.861208E-3	-400.000000E-3	234.544802E-3	117.893696E-3	-400.000000E-3
82.580137E-3	4.894686E-3	12.137032E-3	-333.843565E-3	-400.000000E-3	234.544611E-3	117.897558E-3	-400.000000E-3
82.580900E-3	4.889345E-3	12.117958E-3	-333.800220E-3	-400.000000E-3	234.571552E-3	117.929840E-3	-400.000000E-3
82.581568E-3	4.883194E-3	12.125063E-3	-333.790922E-3	-400.000000E-3	234.568882E-3	117.931986E-3	-400.000000E-3
82.583332E-3	4.897833E-3	12.144279E-3	-333.782244E-3	-400.000000E-3	234.563875E-3	117.935848E-3	-400.000000E-3
82.584572E-3	4.902029E-3	12.127447E-3	-333.767271E-3	-400.000000E-3	234.568262E-3	117.948675E-3	-400.000000E-3
82.581186E-3	4.896355E-3	12.121391E-3	-333.777714E-3	-400.000000E-3	234.546804E-3	117.934990E-3	-400.000000E-3
